id,latitude,longitude,location,vehicle_number,vehicle_type_clean,violation_list,violation_count_per_record,is_wrong_parking,is_no_parking,is_main_road_parking,is_road_crossing_parking,is_footpath_parking,is_double_parking,created_datetime,hour,day_of_week,month,date,is_weekend,time_period,is_peak_hour,police_station,junction_name,is_near_junction,response_time_hours,validation_status,zone_id,zone_center_lat,zone_center_lng
FKID000068,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-10 07:34:46+00:00,7,6,3,2024-03-10,1,morning_peak,0,Electronic City,No Junction,0,,,Z_31_74,12.84189189189189,77.6449074074074
FKID000069,12.99600071315529,77.69450963523893,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0058,OTHER,"['PARKING IN A MAIN ROAD', 'NO PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",3,0,1,1,0,0,0,2024-03-10 07:44:46+00:00,7,6,3,2024-03-10,1,morning_peak,0,Mahadevapura,No Junction,0,,,Z_65_85,12.995045045045044,77.69583333333333
FKID000070,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0059,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-10 07:33:46+00:00,7,6,3,2024-03-10,1,morning_peak,0,HSR Layout,No Junction,0,,,Z_42_73,12.89144144144144,77.64027777777777
FKID000071,12.99600071315529,77.69450963523893,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0060,OTHER,"['PARKING IN A MAIN ROAD', 'NO PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",3,0,1,1,0,0,0,2024-03-10 07:44:46+00:00,7,6,3,2024-03-10,1,morning_peak,0,Mahadevapura,No Junction,0,,,Z_65_85,12.995045045045044,77.69583333333333
FKID000072,12.9397541,77.6956221,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0061,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:14:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000073,12.9270323,77.6781702,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0062,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-17 22:36:46+00:00,22,4,11,2023-11-17,0,night,0,Bellandur,No Junction,0,,approved,Z_50_81,12.927477477477478,77.6773148148148
FKID000074,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0064,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-10 07:33:46+00:00,7,6,3,2024-03-10,1,morning_peak,0,HSR Layout,No Junction,0,,,Z_42_73,12.89144144144144,77.64027777777777
FKID000075,12.9397529,77.6956764,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0065,CAR,"['PARKING IN A MAIN ROAD', 'NO PARKING']",2,0,1,1,0,0,0,2023-11-22 01:13:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000076,12.9995616,77.6742793,"Outer Ring Road, Dargah Mohalla, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL0066,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-12-24 20:08:46+00:00,20,6,12,2023-12-24,1,evening_peak,1,Banaswadi,No Junction,0,,,Z_66_80,12.999549549549549,77.67268518518519
FKID000077,12.9397481,77.695636,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0067,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:13:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000078,12.9770657,77.5772568,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0068,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-17 04:32:46+00:00,4,4,11,2023-11-17,0,night,0,Upparpet,BTP040 - Elite Junction,1,,approved,Z_61_59,12.977027027027026,77.57546296296296
FKID000079,12.9994274,77.5496108,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0070,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-04-07 23:04:46+00:00,23,6,4,2024-04-07,1,night,0,Rajajinagar,BTP027 - Modi Bridge Junction,1,,,Z_66_53,12.999549549549549,77.54768518518519
FKID000080,12.9397529,77.6956764,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0071,OTHER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:13:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000081,12.891004495003813,77.63878863241251,"Electronics City Flyover, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0072,CAR,['NO PARKING'],1,0,1,0,0,0,0,2024-03-10 07:48:46+00:00,7,6,3,2024-03-10,1,morning_peak,0,HSR Layout,No Junction,0,,,Z_42_73,12.89144144144144,77.64027777777777
FKID000082,12.9396573,77.6956901,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0073,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:12:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000083,12.9170676,77.6516121,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0074,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-17 08:10:46+00:00,8,4,11,2023-11-17,0,morning_peak,1,HSR Layout,No Junction,0,,rejected,Z_48_75,12.918468468468468,77.64953703703704
FKID000084,12.9397481,77.695636,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0075,OTHER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:13:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000085,12.9396691,77.6958935,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0076,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:12:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000086,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0077,OTHER,"['NO PARKING', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'DOUBLE PARKING', 'PARKING OPPOSITE TO ANOTHER PARKED VEHICLE', 'PARKING IN A MAIN ROAD']",6,1,1,1,0,0,1,2024-03-14 22:43:46+00:00,22,3,3,2024-03-14,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_51_84,12.93198198198198,77.6912037037037
FKID000087,12.939753,77.6955866,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0078,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:12:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000088,12.9397587,77.6956421,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0080,OTHER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:14:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000089,12.9816248,77.6080905,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0081,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-17 04:30:46+00:00,4,4,11,2023-11-17,0,night,0,Shivajinagar,BTP051 - Safina Plaza Junction,1,,approved,Z_62_66,12.98153153153153,77.60787037037036
FKID000090,13.18429,77.679765,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL0082,MAXI_CAB,['NO PARKING'],1,0,1,0,0,0,0,2023-11-16 23:32:46+00:00,23,3,11,2023-11-16,0,night,0,Chikkajala,No Junction,0,,approved,Z_107_82,13.184234234234234,77.68194444444444
FKID000091,12.939704,77.6956779,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0083,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:13:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000092,12.9396796,77.6957562,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0084,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-22 01:13:46+00:00,1,2,11,2023-11-22,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_53_85,12.94099099099099,77.69583333333333
FKID000093,12.9816391,77.6080854,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0085,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-17 04:30:46+00:00,4,4,11,2023-11-17,0,night,0,Shivajinagar,BTP051 - Safina Plaza Junction,1,,approved,Z_62_66,12.98153153153153,77.60787037037036
FKID000094,12.92586,77.6767646,"Outer Ring Road, Bellandur Junction, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0086,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-21 22:20:46+00:00,22,1,11,2023-11-21,0,night,0,Bellandur,No Junction,0,,approved,Z_50_81,12.927477477477478,77.6773148148148
FKID000095,12.9262088,77.6766952,"Outer Ring Road, Bellandur Junction, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0087,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-21 22:20:46+00:00,22,1,11,2023-11-21,0,night,0,Bellandur,No Junction,0,,approved,Z_50_81,12.927477477477478,77.6773148148148
FKID000096,12.991667,77.5885165,"Palace Road, Thulasi Thottam, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0088,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-27 21:46:46+00:00,21,0,11,2023-11-27,0,night,0,High ground,BTP032 - Windsor Circle,1,,approved,Z_64_62,12.99054054054054,77.58935185185184
FKID000097,12.9832797,77.6096722,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL0089,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-16 23:42:46+00:00,23,3,11,2023-11-16,0,night,0,Shivajinagar,No Junction,0,,approved,Z_62_66,12.98153153153153,77.60787037037036
FKID000098,12.9630317,77.5603267,"JJR Main Road, Tippu Chowk, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",FKN00GL0090,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-17 22:26:46+00:00,22,4,11,2023-11-17,0,night,0,Magadi Road,BTP091 - Sirsi Circle,1,,approved,Z_58_56,12.963513513513513,77.56157407407407
FKID000099,12.989728,77.5055045,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL0091,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-28 21:37:46+00:00,21,1,11,2023-11-28,0,night,0,Kamakshipalya,No Junction,0,,approved,Z_64_44,12.99054054054054,77.50601851851852
FKID000100,12.9997309,77.5496912,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0092,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-04-06 06:10:46+00:00,6,5,4,2024-04-06,1,morning_peak,0,Rajajinagar,BTP027 - Modi Bridge Junction,1,,,Z_66_53,12.999549549549549,77.54768518518519
FKID000101,12.9791741,77.5749722,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0093,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-19 00:32:46+00:00,0,6,11,2023-11-19,1,night,0,Upparpet,BTP057 - Anand Rao Junction,1,,approved,Z_61_59,12.977027027027026,77.57546296296296
FKID000102,12.8758151,77.6714304,"Amrutha College Road, Mahaveer Ranches, Naganathapura, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0094,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-17 06:20:46+00:00,6,4,11,2023-11-17,0,morning_peak,0,Electronic City,No Junction,0,,rejected,Z_39_80,12.877927927927928,77.67268518518519
FKID000103,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0095,TWO_WHEELER,"['NO PARKING', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'DOUBLE PARKING', 'PARKING OPPOSITE TO ANOTHER PARKED VEHICLE', 'PARKING IN A MAIN ROAD', 'DEFECTIVE NUMBER PLATE']",7,1,1,1,0,0,1,2024-03-14 22:42:46+00:00,22,3,3,2024-03-14,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_51_84,12.93198198198198,77.6912037037037
FKID000104,13.0106454,77.5066967,"Rajgopal Nagar Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",FKN00GL0096,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-17 05:58:46+00:00,5,4,11,2023-11-17,0,night,0,Peenya,No Junction,0,,rejected,Z_68_44,13.008558558558558,77.50601851851852
FKID000105,12.956646,77.7032144,"HAL Airport Road, MS Reddy Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0097,CAR,"['WRONG PARKING', 'PARKING IN A MAIN ROAD']",2,1,0,1,0,0,0,2023-11-28 21:44:46+00:00,21,1,11,2023-11-28,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_56_87,12.954504504504504,77.70509259259259
FKID000106,12.9736618,77.6146358,"Mahatma Gandhi Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0098,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-12-19 05:10:46+00:00,5,1,12,2023-12-19,0,night,0,Halasur,No Junction,0,,approved,Z_60_67,12.972522522522521,77.6125
FKID000107,12.973616,77.6148025,"Mahatma Gandhi Road, Mittal Towers, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0099,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-12-19 05:10:46+00:00,5,1,12,2023-12-19,0,night,0,Halasur,No Junction,0,,approved,Z_60_67,12.972522522522521,77.6125
FKID000108,12.9714454,77.5977759,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0100,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-28 21:23:46+00:00,21,1,11,2023-11-28,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,approved,Z_60_64,12.972522522522521,77.59861111111111
FKID000109,12.9712011,77.5970459,"Grant Road, UB City, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0101,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-28 21:22:46+00:00,21,1,11,2023-11-28,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,approved,Z_60_64,12.972522522522521,77.59861111111111
FKID000110,12.9377356,77.7007943,"Panathur Main Road, High Cliff, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0102,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-19 00:42:46+00:00,0,6,11,2023-11-19,1,night,0,HAL Old Airport,No Junction,0,,rejected,Z_52_86,12.936486486486485,77.70046296296296
FKID000111,12.9689581,77.5361397,"20th Main Road, Ganga Government Quarters, MC Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0103,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-18 00:57:46+00:00,0,5,11,2023-11-18,1,night,0,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",1,,approved,Z_59_51,12.968018018018018,77.53842592592592
FKID000112,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0104,TWO_WHEELER,"['NO PARKING', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'DOUBLE PARKING', 'PARKING OPPOSITE TO ANOTHER PARKED VEHICLE', 'PARKING IN A MAIN ROAD']",6,1,1,1,0,0,1,2024-03-14 23:21:46+00:00,23,3,3,2024-03-14,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_51_84,12.93198198198198,77.6912037037037
FKID000113,12.9858662,77.6456721,"NH 75, Aveda Meta, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL0105,MAXI_CAB,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-27 20:20:46+00:00,20,0,11,2023-11-27,0,evening_peak,1,Jeevanbheemanagar,No Junction,0,,rejected,Z_63_74,12.986036036036035,77.6449074074074
FKID000114,12.9772753,77.5778834,"4th Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0106,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-13 04:21:46+00:00,4,0,11,2023-11-13,0,night,0,Upparpet,BTP040 - Elite Junction,1,,approved,Z_61_60,12.977027027027026,77.58009259259259
FKID000115,12.9729965,77.6174782,"Mahatma Gandhi Road, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0107,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-28 21:26:46+00:00,21,1,11,2023-11-28,0,night,0,Halasur,No Junction,0,,approved,Z_60_68,12.972522522522521,77.61712962962963
FKID000116,12.9686015,77.5371725,"1st Main Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0108,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-18 00:44:46+00:00,0,5,11,2023-11-18,1,night,0,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",1,,approved,Z_59_51,12.968018018018018,77.53842592592592
FKID000117,12.9199181,77.6450077,"19th Main Road, Park Square Apartment, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0109,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-17 23:51:46+00:00,23,4,11,2023-11-17,0,night,0,HSR Layout,No Junction,0,,approved,Z_48_74,12.918468468468468,77.6449074074074
FKID000118,12.9159725,77.6518144,"27th Main Road, CPWD Quarters, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0110,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-17 07:50:46+00:00,7,4,11,2023-11-17,0,morning_peak,0,HSR Layout,No Junction,0,,approved,Z_47_75,12.913963963963964,77.64953703703704
FKID000119,12.9165398,77.651683,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0111,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-17 07:49:46+00:00,7,4,11,2023-11-17,0,morning_peak,0,HSR Layout,No Junction,0,,approved,Z_48_75,12.918468468468468,77.64953703703704
FKID000120,12.9170683,77.6517306,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0112,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-17 08:08:46+00:00,8,4,11,2023-11-17,0,morning_peak,1,HSR Layout,No Junction,0,,rejected,Z_48_75,12.918468468468468,77.64953703703704
FKID000121,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0113,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-25 04:59:46+00:00,4,5,11,2023-11-25,1,night,0,HSR Layout,No Junction,0,,,Z_47_73,12.913963963963964,77.64027777777777
FKID000122,12.9538367,77.6409344,,FKN00GL0114,MAXI_CAB,['NO PARKING'],1,0,1,0,0,0,0,2023-12-20 02:39:46+00:00,2,2,12,2023-12-20,0,night,0,Halasur,No Junction,0,,,Z_56_73,12.954504504504504,77.64027777777777
FKID000123,12.9651077,77.5382332,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL0115,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-14 23:30:46+00:00,23,3,3,2024-03-14,0,night,0,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",1,,approved,Z_58_51,12.963513513513513,77.53842592592592
FKID000124,12.9161947,77.6385188,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0116,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-22 00:44:46+00:00,0,2,11,2023-11-22,0,night,0,HSR Layout,No Junction,0,,approved,Z_47_73,12.913963963963964,77.64027777777777
FKID000125,12.9954998,77.6140458,"Cleveland Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL0117,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-28 07:53:46+00:00,7,1,11,2023-11-28,0,morning_peak,0,Pulikeshinagar(F.Town),No Junction,0,,approved,Z_65_67,12.995045045045044,77.6125
FKID000126,12.9646371,77.5748174,"BGS Flyover, Kalasipalyam, K.R Market, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",FKN00GL0118,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-21 20:28:46+00:00,20,1,11,2023-11-21,0,evening_peak,1,City Market,"BTP083 - AS Char Street, Mysore Road",1,,,Z_58_59,12.963513513513513,77.57546296296296
FKID000127,12.9954978,77.6137921,"1st Cross Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL0119,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-28 06:55:46+00:00,6,1,11,2023-11-28,0,morning_peak,0,Pulikeshinagar(F.Town),No Junction,0,,approved,Z_65_67,12.995045045045044,77.6125
FKID000128,13.0108454,77.5544053,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0120,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-28 07:04:46+00:00,7,1,11,2023-11-28,0,morning_peak,0,Malleshwaram,No Junction,0,,approved,Z_69_54,13.013063063063063,77.5523148148148
FKID000129,13.00892,77.7587817,"Whitefield Main Road, Pioneer Moonstone, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)",FKN00GL0121,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-29 01:49:46+00:00,1,2,11,2023-11-29,0,night,0,Mahadevapura,No Junction,0,,approved,Z_68_99,13.008558558558558,77.76064814814815
FKID000130,13.00889,77.75876,"Whitefield Main Road, Pioneer Moonstone, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)",FKN00GL0122,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-29 01:49:46+00:00,1,2,11,2023-11-29,0,night,0,Mahadevapura,No Junction,0,,approved,Z_68_99,13.008558558558558,77.76064814814815
FKID000131,13.0072643,77.5711894,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0123,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-20 02:06:46+00:00,2,0,11,2023-11-20,0,night,0,Malleshwaram,No Junction,0,,rejected,Z_68_58,13.008558558558558,77.57083333333333
FKID000132,12.9139727,77.6104281,"7th Cross Road, Ram Sridhar Apartment, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",FKN00GL0124,VAN,['NO PARKING'],1,0,1,0,0,0,0,2023-11-29 01:35:46+00:00,1,2,11,2023-11-29,0,night,0,Mico Layout,"BTP163 - 16th Main Road, BTM Layout",1,,approved,Z_47_67,12.913963963963964,77.6125
FKID000133,12.9762846,77.5757044,"Vajreshwari Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0125,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-29 01:32:46+00:00,1,2,11,2023-11-29,0,night,0,Upparpet,BTP040 - Elite Junction,1,,approved,Z_61_59,12.977027027027026,77.57546296296296
